time	V(n002)
4.523448032359505e+002	2.703436e+000
4.524000000000000e+002	2.706066e+000
4.524079861316409e+002	2.706384e+000
4.524239583949227e+002	2.706661e+000
4.524559029214863e+002	2.705843e+000
4.525000000000000e+002	2.703000e+000
4.525191667159382e+002	2.701334e+000
4.525447223371891e+002	2.700171e+000
4.525958335796909e+002	2.699612e+000
4.526000000000000e+002	2.699684e+000
4.527000000000000e+002	2.703371e+000
4.527199988174840e+002	2.703681e+000
4.527466639074626e+002	2.703197e+000
4.527551465859556e+002	2.703039e+000
4.527636292644485e+002	2.702796e+000
4.527721119429415e+002	2.702468e+000
4.527805946214344e+002	2.702056e+000
4.527890772999273e+002	2.701559e+000
4.527975599784203e+002	2.700977e+000
4.528060426569132e+002	2.700311e+000
4.528484240314279e+002	2.697248e+000
4.529000000000000e+002	2.693950e+000
4.529188406719034e+002	2.693266e+000
4.529439615677745e+002	2.693197e+000
4.529942033595169e+002	2.694496e+000
4.530000000000000e+002	2.694783e+000
4.530100000000000e+002	2.695244e+000
4.530300000000000e+002	2.695733e+000
4.530700000000000e+002	2.695378e+000
4.531000000000000e+002	2.694223e+000
4.531240000000000e+002	2.693052e+000
4.531560000000000e+002	2.692406e+000
4.532000000000000e+002	2.692488e+000
4.532192000000000e+002	2.692795e+000
4.532448000000000e+002	2.692664e+000
4.533000000000000e+002	2.691348e+000
4.534000000000000e+002	2.686322e+000
4.534192000000001e+002	2.685835e+000
4.534448000000002e+002	2.686324e+000
4.535000000000000e+002	2.689551e+000
4.535239999999974e+002	2.691797e+000
4.535559999999939e+002	2.694126e+000
4.536000000000000e+002	2.696625e+000
4.536191999999979e+002	2.697208e+000
4.536447999999951e+002	2.697701e+000
4.537000000000000e+002	2.698220e+000
4.537560000001459e+002	2.698272e+000
4.538000000000000e+002	2.698475e+000
4.538192000000501e+002	2.698424e+000
4.538448000001167e+002	2.697929e+000
4.539000000000000e+002	2.696046e+000
4.539239999984991e+002	2.695295e+000
4.539559999964979e+002	2.695253e+000
4.540000000000000e+002	2.696212e+000
4.540447999971983e+002	2.698096e+000
4.541000000000000e+002	2.699922e+000
4.541080000120072e+002	2.700241e+000
4.541240000360216e+002	2.701125e+000
4.541560000840503e+002	2.703830e+000
4.542000000000000e+002	2.708717e+000
4.542192000288172e+002	2.710673e+000
4.542448000672403e+002	2.711539e+000
4.542960001440862e+002	2.710358e+000
4.543000000000000e+002	2.710079e+000
4.543239991354827e+002	2.708055e+000
4.543559979827929e+002	2.706185e+000
4.544000000000000e+002	2.704493e+000
4.545000000000000e+002	2.702808e+000
4.545240207484164e+002	2.702030e+000
4.545560484129717e+002	2.700414e+000
4.546000000000000e+002	2.697587e+000
4.546192165987332e+002	2.696323e+000
4.546448387303774e+002	2.695292e+000
4.546960829936658e+002	2.694320e+000
4.547000000000000e+002	2.694314e+000
4.547235020380054e+002	2.694321e+000
4.547548380886793e+002	2.693859e+000
4.548000000000000e+002	2.692670e+000
4.548188016304043e+002	2.692092e+000
4.548438704709434e+002	2.691734e+000
4.549000000000000e+002	2.691791e+000
4.549100000000000e+002	2.691878e+000
4.549300000000000e+002	2.691818e+000
4.549700000000000e+002	2.690976e+000
4.550000000000000e+002	2.689864e+000
4.550080000000000e+002	2.689583e+000
4.550240000000000e+002	2.689335e+000
4.550560000000000e+002	2.690042e+000
4.551000000000000e+002	2.692513e+000
4.551192000000000e+002	2.694076e+000
4.551448000000000e+002	2.695474e+000
4.551960000000000e+002	2.697121e+000
4.552000000000000e+002	2.697176e+000
4.552239999999998e+002	2.696900e+000
4.552559999999995e+002	2.695988e+000
4.553000000000000e+002	2.694159e+000
4.553447999999996e+002	2.691973e+000
4.554000000000000e+002	2.689821e+000
4.554240000000052e+002	2.688841e+000
4.554560000000122e+002	2.687079e+000
4.555000000000000e+002	2.684173e+000
4.555192000000042e+002	2.683196e+000
4.555448000000098e+002	2.683089e+000
4.555960000000209e+002	2.684875e+000
4.556000000000000e+002	2.685142e+000
4.556239999998746e+002	2.686722e+000
4.556559999997074e+002	2.687766e+000
4.557000000000000e+002	2.688075e+000
4.557191999998997e+002	2.687945e+000
4.557447999997659e+002	2.688509e+000
4.558000000000000e+002	2.691129e+000
4.558240000030096e+002	2.692730e+000
4.558560000070225e+002	2.694281e+000
4.559000000000000e+002	2.695793e+000
4.560000000000000e+002	2.697233e+000
4.560239999277690e+002	2.697940e+000
4.560559998314609e+002	2.699661e+000
4.561000000000000e+002	2.702851e+000
4.561191999422152e+002	2.704182e+000
4.561447998651688e+002	2.704865e+000
4.561959997110758e+002	2.704403e+000
4.562000000000000e+002	2.704249e+000
4.562080005778483e+002	2.703927e+000
4.562240017335449e+002	2.703600e+000
4.562560040449380e+002	2.704162e+000
4.563000000000000e+002	2.706449e+000
4.563192013868359e+002	2.707693e+000
4.563448032359505e+002	2.708124e+000
4.563960069341795e+002	2.706937e+000
4.564000000000000e+002	2.706713e+000
4.565000000000000e+002	2.698496e+000
4.565447223371891e+002	2.695225e+000
4.566000000000000e+002	2.691886e+000
4.566249985218550e+002	2.690887e+000
4.566583298843283e+002	2.689983e+000
4.567000000000000e+002	2.689262e+000
4.567199988174840e+002	2.689394e+000
4.567466639074626e+002	2.690101e+000
4.567551465859556e+002	2.690339e+000
4.567636292644485e+002	2.690623e+000
4.567721119429415e+002	2.690953e+000
4.567805946214344e+002	2.691329e+000
4.567890772999273e+002	2.691752e+000
4.567975599784203e+002	2.692221e+000
4.568060426569132e+002	2.692736e+000
4.568242061031338e+002	2.693709e+000
4.568484240314279e+002	2.694688e+000
4.569000000000000e+002	2.696214e+000
4.569188406719034e+002	2.696857e+000
4.569439615677745e+002	2.698476e+000
4.570000000000000e+002	2.703657e+000
4.570100000000000e+002	2.704459e+000
4.570300000000000e+002	2.705081e+000
4.570700000000000e+002	2.703298e+000
4.571000000000000e+002	2.699944e+000
4.571080000000000e+002	2.698742e+000
4.571240000000000e+002	2.696874e+000
4.571560000000000e+002	2.695184e+000
4.572000000000000e+002	2.695407e+000
4.572448000000000e+002	2.698479e+000
4.572960000000000e+002	2.701362e+000
4.574000000000000e+002	2.706319e+000
4.574239999999998e+002	2.707833e+000
4.574559999999995e+002	2.711011e+000
4.575000000000000e+002	2.716609e+000
4.575191999999998e+002	2.719079e+000
4.575447999999996e+002	2.721003e+000
4.575959999999991e+002	2.722562e+000
4.576000000000000e+002	2.722537e+000
4.576240000000056e+002	2.722004e+000
4.576560000000130e+002	2.721744e+000
4.577000000000000e+002	2.721865e+000
4.577192000000044e+002	2.721906e+000
4.577448000000104e+002	2.721379e+000
4.578000000000000e+002	2.719133e+000
4.578559999996883e+002	2.715028e+000
4.579000000000000e+002	2.711513e+000
4.579447999997506e+002	2.707367e+000
4.580000000000000e+002	2.701801e+000
4.580240000032061e+002	2.699568e+000
4.580560000074809e+002	2.697254e+000
4.581000000000000e+002	2.694773e+000
4.581192000025649e+002	2.693631e+000
4.581448000059847e+002	2.691159e+000
4.582000000000000e+002	2.684018e+000
4.582239999230538e+002	2.680755e+000
4.582559998204588e+002	2.677964e+000
4.583000000000000e+002	2.675782e+000
4.583063999794810e+002	2.676946e+000
4.583191999384430e+002	2.681821e+000
4.583447998563671e+002	2.703163e+000
4.584000000000000e+002	2.774546e+000
4.584240018467087e+002	2.816759e+000
4.584560043089871e+002	2.867014e+000
4.585200092335438e+002	2.952448e+000
4.586000000000000e+002	3.043465e+000
4.586100000000000e+002	3.047141e+000
4.586300000000000e+002	3.043009e+000
4.586700000000000e+002	2.999367e+000
4.587000000000000e+002	2.943058e+000
4.587080000000000e+002	2.925555e+000
4.587240000000000e+002	2.899179e+000
4.587560000000000e+002	2.879342e+000
4.588000000000000e+002	2.893046e+000
4.588192000000000e+002	2.919532e+000
4.588448000000000e+002	2.951760e+000
4.589000000000000e+002	3.015358e+000
4.589080000000000e+002	3.019475e+000
4.589240000000001e+002	3.019179e+000
4.589560000000002e+002	2.986068e+000
4.590000000000000e+002	2.900049e+000
4.590192000000001e+002	2.855057e+000
4.590448000000002e+002	2.825994e+000
4.590960000000005e+002	2.819537e+000
4.591000000000000e+002	2.822346e+000
4.592000000000000e+002	2.949414e+000
4.592063999999993e+002	2.954697e+000
4.592191999999979e+002	2.959398e+000
4.592447999999951e+002	2.942113e+000
4.592959999999895e+002	2.856429e+000
4.593000000000000e+002	2.846457e+000
4.593080000000210e+002	2.825238e+000
4.593240000000629e+002	2.789997e+000
4.593560000001467e+002	2.746961e+000
4.594000000000000e+002	2.721959e+000
4.594064000000167e+002	2.725236e+000
4.594192000000502e+002	2.733551e+000
4.594448000001173e+002	2.758187e+000
4.595000000000000e+002	2.828828e+000
4.595079999994971e+002	2.839225e+000
4.595239999984913e+002	2.853511e+000
4.595559999964796e+002	2.857266e+000
4.596000000000000e+002	2.831531e+000
4.596191999987930e+002	2.809081e+000
4.596447999971837e+002	2.790709e+000
4.596959999939651e+002	2.773282e+000
4.597000000000000e+002	2.773160e+000
4.597080000120698e+002	2.776016e+000
4.597240000362095e+002	2.784568e+000
4.597560000844888e+002	2.812508e+000
4.598000000000000e+002	2.864416e+000
4.598192000289676e+002	2.887261e+000
4.598448000675911e+002	2.902434e+000
4.598960001448380e+002	2.907239e+000
4.599000000000000e+002	2.905977e+000
4.600000000000000e+002	2.844686e+000
4.600063997682593e+002	2.842038e+000
4.600191993047777e+002	2.839553e+000
4.600447983778146e+002	2.847374e+000
4.600959965238885e+002	2.887515e+000
4.601000000000000e+002	2.892227e+000
4.601080069522230e+002	2.901996e+000
4.601240208566691e+002	2.917516e+000
4.601560486655611e+002	2.933249e+000
4.602000000000000e+002	2.935820e+000
4.602192166853353e+002	2.924662e+000
4.602448389324489e+002	2.905234e+000
4.603000000000000e+002	2.854755e+000
4.603078331466477e+002	2.848477e+000
4.603234994399432e+002	2.841135e+000
4.603548320265341e+002	2.846738e+000
4.604000000000000e+002	2.881339e+000
4.604187995519545e+002	2.904969e+000
4.604438656212273e+002	2.926706e+000
4.604939977597727e+002	2.953502e+000
4.605000000000000e+002	2.955065e+000
4.605100000000000e+002	2.953723e+000
4.605300000000000e+002	2.947016e+000
4.605700000000000e+002	2.921211e+000
4.606000000000000e+002	2.893600e+000
4.606080000000000e+002	2.886421e+000
4.606240000000000e+002	2.877327e+000
4.606560000000000e+002	2.879217e+000
4.607000000000000e+002	2.906811e+000
4.607192000000000e+002	2.929392e+000
4.607448000000000e+002	2.953333e+000
4.607960000000000e+002	2.990912e+000
4.608000000000000e+002	2.993186e+000
4.608080000000001e+002	2.995070e+000
4.608240000000001e+002	2.995174e+000
4.608560000000003e+002	2.981406e+000
4.609000000000000e+002	2.945076e+000
4.609064000000000e+002	2.938013e+000
4.609192000000001e+002	2.926730e+000
4.609448000000002e+002	2.917102e+000
4.609960000000004e+002	2.922632e+000
4.610000000000000e+002	2.924654e+000
4.611000000000000e+002	3.002203e+000
4.611063999999993e+002	3.005893e+000
4.611191999999979e+002	3.010690e+000
4.611447999999951e+002	3.008537e+000
4.611959999999896e+002	2.981727e+000
4.612000000000000e+002	2.978190e+000
4.612080000000208e+002	2.970620e+000
4.612240000000625e+002	2.958791e+000
4.612560000001459e+002	2.947758e+000
4.613000000000000e+002	2.948303e+000
4.613192000000501e+002	2.958524e+000
4.613448000001167e+002	2.975578e+000
4.614000000000000e+002	3.018886e+000
4.614079999994997e+002	3.024544e+000
4.614239999984991e+002	3.031996e+000
4.614559999964979e+002	3.032155e+000
4.615000000000000e+002	3.014017e+000
4.615191999987993e+002	2.999197e+000
4.615447999971983e+002	2.985780e+000
4.615959999939964e+002	2.969547e+000
4.616000000000000e+002	2.968959e+000
4.616080000120072e+002	2.969553e+000
4.616240000360216e+002	2.972450e+000
4.616560000840503e+002	2.984756e+000
4.617000000000000e+002	3.009785e+000
4.617064000096057e+002	3.013871e+000
4.617192000288172e+002	3.019897e+000
4.617448000672403e+002	3.022173e+000
4.617960001440862e+002	3.008004e+000
4.618000000000000e+002	3.005696e+000
4.618239991354827e+002	2.988598e+000
4.618559979827929e+002	2.969276e+000
4.619000000000000e+002	2.946389e+000
4.619063997694620e+002	2.944462e+000
4.619191993083861e+002	2.942209e+000
4.619447983862343e+002	2.944986e+000
4.619959965419306e+002	2.964490e+000
4.620000000000000e+002	2.966911e+000
4.620080069161388e+002	2.971861e+000
4.620240207484164e+002	2.979286e+000
4.620560484129717e+002	2.984707e+000
4.621000000000000e+002	2.980431e+000
4.621448387303774e+002	2.962437e+000
4.622000000000000e+002	2.941687e+000
4.622078340126685e+002	2.940065e+000
4.622235020380054e+002	2.939276e+000
4.622548380886793e+002	2.947257e+000
4.623000000000000e+002	2.971254e+000
4.623188016304043e+002	2.984890e+000
4.623438704709434e+002	2.996939e+000
4.623940081520216e+002	3.010565e+000
4.624000000000000e+002	3.011163e+000
4.624100000000000e+002	3.010300e+000
4.624300000000000e+002	3.007339e+000
4.624700000000000e+002	2.997614e+000
4.625000000000000e+002	2.987784e+000
4.625080000000000e+002	2.985472e+000
4.625240000000000e+002	2.983001e+000
4.625560000000000e+002	2.986266e+000
4.626000000000000e+002	3.000975e+000
4.626192000000000e+002	3.010715e+000
4.626448000000000e+002	3.019032e+000
4.626960000000000e+002	3.027864e+000
4.627000000000000e+002	3.028054e+000
4.627079999999999e+002	3.027107e+000
4.627239999999998e+002	3.023912e+000
4.627559999999995e+002	3.012552e+000
4.628000000000000e+002	2.990746e+000
4.628191999999998e+002	2.980837e+000
4.628447999999996e+002	2.973975e+000
4.628959999999991e+002	2.970858e+000
4.629000000000000e+002	2.971295e+000
4.629240000000052e+002	2.975889e+000
4.629560000000122e+002	2.980288e+000
4.630000000000000e+002	2.984506e+000
4.630064000000014e+002	2.984406e+000
4.630192000000042e+002	2.983373e+000
4.630448000000098e+002	2.977523e+000
4.631000000000000e+002	2.956625e+000
4.631079999999582e+002	2.952846e+000
4.631239999998746e+002	2.946933e+000
4.631559999997074e+002	2.941376e+000
4.632000000000000e+002	2.941543e+000
4.632191999998997e+002	2.946268e+000
4.632447999997659e+002	2.953605e+000
4.633000000000000e+002	2.971402e+000
4.633080000010032e+002	2.973678e+000
4.633240000030096e+002	2.976811e+000
4.633560000070225e+002	2.977670e+000
4.634000000000000e+002	2.972121e+000
4.634192000024077e+002	2.967693e+000
4.634448000056179e+002	2.965263e+000
4.634960000120385e+002	2.966208e+000
4.635000000000000e+002	2.966654e+000
4.635239999277690e+002	2.972011e+000
4.635559998314609e+002	2.981182e+000
4.636000000000000e+002	2.995941e+000
4.636063999807384e+002	2.998030e+000
4.636191999422152e+002	3.001259e+000
4.636447998651688e+002	3.003401e+000
4.636959997110758e+002	2.999418e+000
4.637000000000000e+002	2.998576e+000
4.637240017335449e+002	2.992453e+000
4.637560040449380e+002	2.986494e+000
4.638000000000000e+002	2.980640e+000
4.638064004622787e+002	2.980420e+000
4.638192013868359e+002	2.980440e+000
4.638448032359505e+002	2.982578e+000
4.638960069341795e+002	2.990870e+000
4.639000000000000e+002	2.991774e+000
4.639079861316409e+002	2.993385e+000
4.639239583949227e+002	2.995415e+000
4.639559029214863e+002	2.994918e+000
4.640000000000000e+002	2.988536e+000
4.640191667159382e+002	2.983081e+000
4.640447223371891e+002	2.976586e+000
4.641000000000000e+002	2.964033e+000
4.641083328406184e+002	2.962899e+000
4.641249985218550e+002	2.961632e+000
4.641583298843283e+002	2.962769e+000
4.642000000000000e+002	2.968330e+000
4.642199988174840e+002	2.972121e+000
4.642466639074626e+002	2.974454e+000
4.642551465859556e+002	2.975219e+000
4.642636292644485e+002	2.975714e+000
4.642721119429415e+002	2.975937e+000
4.642805946214344e+002	2.975889e+000
4.642890772999273e+002	2.975571e+000
4.642975599784203e+002	2.974981e+000
4.643060426569132e+002	2.974121e+000
4.643484240314279e+002	2.968971e+000
4.644000000000000e+002	2.961892e+000
4.644062802239678e+002	2.961221e+000
4.644188406719034e+002	2.960469e+000
4.644439615677745e+002	2.961658e+000
4.644942033595169e+002	2.969291e+000
4.645000000000000e+002	2.970671e+000
4.645100000000000e+002	2.973239e+000
4.645300000000000e+002	2.977443e+000
4.645700000000000e+002	2.982975e+000
4.646000000000000e+002	2.985207e+000
4.646080000000000e+002	2.985078e+000
4.646240000000000e+002	2.984412e+000
4.646560000000000e+002	2.981526e+000
4.647000000000000e+002	2.975621e+000
4.647064000000000e+002	2.974661e+000
4.647192000000000e+002	2.973263e+000
4.647448000000000e+002	2.972846e+000
4.647960000000000e+002	2.976568e+000
4.648000000000000e+002	2.977151e+000
4.648240000000001e+002	2.980919e+000
4.648560000000003e+002	2.984126e+000
4.649000000000000e+002	2.986611e+000
4.649064000000000e+002	2.986494e+000
4.649192000000001e+002	2.985970e+000
4.649448000000002e+002	2.983604e+000
4.650000000000000e+002	2.975615e+000
4.650079999999991e+002	2.974235e+000
4.650239999999974e+002	2.972130e+000
4.650559999999939e+002	2.970419e+000
4.651000000000000e+002	2.971179e+000
4.651447999999951e+002	2.975379e+000
4.652000000000000e+002	2.979929e+000
4.652080000000208e+002	2.980253e+000
4.652240000000625e+002	2.980350e+000
4.652560000001459e+002	2.978453e+000
4.653000000000000e+002	2.973239e+000
4.653192000000501e+002	2.970386e+000
4.653448000001167e+002	2.968356e+000
4.653960000002501e+002	2.967263e+000
4.654000000000000e+002	2.967368e+000
4.654079999994997e+002	2.967679e+000
4.654239999984991e+002	2.967941e+000
4.654559999964979e+002	2.967094e+000
4.655000000000000e+002	2.964221e+000
4.655063999995998e+002	2.963148e+000
4.655191999987993e+002	2.960246e+000
4.655447999971983e+002	2.951008e+000
4.656000000000000e+002	2.923575e+000
4.656240000360216e+002	2.909287e+000
4.656560000840503e+002	2.893555e+000
4.657000000000000e+002	2.875440e+000
4.657192000288172e+002	2.869754e+000
4.657448000672403e+002	2.862908e+000
4.658000000000000e+002	2.849549e+000
4.658239991354827e+002	2.844054e+000
4.658559979827929e+002	2.835871e+000
4.659000000000000e+002	2.823712e+000
4.659063997694620e+002	2.822120e+000
4.659191993083861e+002	2.819663e+000
4.659447983862343e+002	2.818053e+000
4.659959965419306e+002	2.821167e+000
4.660000000000000e+002	2.821817e+000
4.660240207484164e+002	2.827925e+000
4.660560484129717e+002	2.836946e+000
4.661000000000000e+002	2.850255e+000
4.661192165987332e+002	2.856124e+000
4.661448387303774e+002	2.862975e+000
4.662000000000000e+002	2.875873e+000
4.662548380886793e+002	2.887354e+000
4.663000000000000e+002	2.897583e+000
4.664000000000000e+002	2.920862e+000
4.664100000000000e+002	2.922727e+000
4.664300000000000e+002	2.925625e+000
4.664700000000000e+002	2.928861e+000
4.665000000000000e+002	2.929583e+000
4.665240000000000e+002	2.928596e+000
4.665560000000000e+002	2.927020e+000
4.666000000000000e+002	2.924573e+000
4.666192000000000e+002	2.923765e+000
4.666448000000000e+002	2.923574e+000
4.667000000000000e+002	2.924859e+000
4.667079999999999e+002	2.925139e+000
4.667239999999998e+002	2.925238e+000
4.667559999999995e+002	2.923676e+000
4.668000000000000e+002	2.919336e+000
4.668447999999996e+002	2.911748e+000
4.669000000000000e+002	2.901808e+000
4.669240000000052e+002	2.898135e+000
4.669560000000122e+002	2.894850e+000
4.670000000000000e+002	2.892041e+000
4.670192000000042e+002	2.891652e+000
4.670448000000098e+002	2.890961e+000
4.671000000000000e+002	2.889145e+000
4.671239999998746e+002	2.887847e+000
4.671559999997074e+002	2.885509e+000
4.672000000000000e+002	2.881649e+000
4.672191999998997e+002	2.880288e+000
4.672447999997659e+002	2.879932e+000
4.672959999994984e+002	2.881653e+000
4.673000000000000e+002	2.881944e+000
4.673240000030096e+002	2.885222e+000
4.673560000070225e+002	2.891207e+000
4.674000000000000e+002	2.901146e+000
4.674192000024077e+002	2.905533e+000
4.674448000056179e+002	2.909501e+000
4.674960000120385e+002	2.914291e+000
4.675000000000000e+002	2.914464e+000
4.675239999277690e+002	2.915113e+000
4.675559998314609e+002	2.916861e+000
4.676000000000000e+002	2.920199e+000
4.676191999422152e+002	2.922654e+000
4.676447998651688e+002	2.927011e+000
4.677000000000000e+002	2.938476e+000
4.677080005778483e+002	2.940130e+000
4.677240017335449e+002	2.942616e+000
4.677560040449380e+002	2.944443e+000
4.678000000000000e+002	2.943043e+000
4.678192013868359e+002	2.940571e+000
4.678448032359505e+002	2.937780e+000
4.679000000000000e+002	2.932724e+000
4.679239583949227e+002	2.931746e+000
4.679559029214863e+002	2.931716e+000
4.680000000000000e+002	2.933031e+000
4.680063889053128e+002	2.933298e+000
4.680191667159382e+002	2.933477e+000
4.680447223371891e+002	2.932222e+000
4.680958335796909e+002	2.926617e+000
4.681000000000000e+002	2.925953e+000
4.681583298843283e+002	2.915464e+000
4.682000000000000e+002	2.908540e+000
4.682199988174840e+002	2.906067e+000
4.682466639074626e+002	2.904161e+000
4.682547141229503e+002	2.903572e+000
4.682627643384380e+002	2.903107e+000
4.682708145539257e+002	2.902767e+000
4.682788647694134e+002	2.902552e+000
4.682869149849011e+002	2.902461e+000
4.682949652003888e+002	2.902494e+000
4.683030154158765e+002	2.902653e+000
4.683242061031338e+002	2.902869e+000
4.683484240314279e+002	2.902509e+000
4.684000000000000e+002	2.900751e+000
4.684188406719034e+002	2.899516e+000
4.684439615677745e+002	2.897593e+000
4.685000000000000e+002	2.892735e+000
4.685100000000000e+002	2.892097e+000
4.685300000000000e+002	2.891559e+000
4.685700000000000e+002	2.892766e+000
4.686000000000000e+002	2.895192e+000
4.686560000000000e+002	2.902240e+000
4.687000000000000e+002	2.907458e+000
4.687192000000000e+002	2.909232e+000
4.687448000000000e+002	2.910741e+000
4.687960000000000e+002	2.912329e+000
4.688000000000000e+002	2.912361e+000
4.688080000000001e+002	2.912431e+000
4.688240000000001e+002	2.912857e+000
4.688560000000003e+002	2.914803e+000
4.689000000000000e+002	2.918841e+000
4.689192000000001e+002	2.921080e+000
4.689448000000002e+002	2.923516e+000
4.690000000000000e+002	2.927719e+000
4.690079999999991e+002	2.927694e+000
4.690239999999974e+002	2.926703e+000
4.690559999999939e+002	2.921144e+000
4.691000000000000e+002	2.909043e+000
4.691447999999951e+002	2.892490e+000
4.692000000000000e+002	2.873916e+000
4.692240000000625e+002	2.865767e+000
4.692560000001459e+002	2.853510e+000
4.693000000000000e+002	2.835181e+000
4.693142857142858e+002	2.828514e+000
4.693285714285714e+002	2.821773e+000
4.693428571428572e+002	2.814958e+000
4.693571428571428e+002	2.808070e+000
4.693714285714286e+002	2.801108e+000
4.693857142857142e+002	2.794072e+000
4.694000000000000e+002	2.786963e+000
4.694239999984991e+002	2.776839e+000
4.694559999964979e+002	2.767005e+000
4.695000000000000e+002	2.757369e+000
4.695447999971983e+002	2.752754e+000
4.696000000000000e+002	2.747540e+000
4.696240000360216e+002	2.746212e+000
4.696560000840503e+002	2.745858e+000
4.697000000000000e+002	2.746872e+000
4.697192000288172e+002	2.748338e+000
4.697448000672403e+002	2.750770e+000
4.698000000000000e+002	2.756928e+000
4.698239991354827e+002	2.759909e+000
4.698559979827929e+002	2.763513e+000
4.699000000000000e+002	2.768076e+000
4.699447983862343e+002	2.772815e+000
4.700000000000000e+002	2.779455e+000
4.700240207484164e+002	2.782052e+000
4.700560484129717e+002	2.784421e+000
4.701000000000000e+002	2.786515e+000
4.701192165987332e+002	2.787015e+000
4.701448387303774e+002	2.788131e+000
4.702000000000000e+002	2.791383e+000
4.702235020380054e+002	2.792882e+000
4.702548380886793e+002	2.794226e+000
4.703000000000000e+002	2.795430e+000
4.703188016304043e+002	2.795306e+000
4.703438704709434e+002	2.794600e+000
4.704000000000000e+002	2.791896e+000
4.704300000000000e+002	2.790402e+000
4.704700000000000e+002	2.789477e+000
4.705000000000000e+002	2.789369e+000
4.705080000000000e+002	2.789412e+000
4.705240000000000e+002	2.789307e+000
4.705560000000000e+002	2.788366e+000
4.706000000000000e+002	2.786162e+000
4.706192000000000e+002	2.784882e+000
4.706448000000000e+002	2.783540e+000
4.707000000000000e+002	2.781345e+000
4.707559999999995e+002	2.780371e+000
4.708000000000000e+002	2.779864e+000
4.709000000000000e+002	2.779282e+000
4.709240000000052e+002	2.779320e+000
4.709560000000122e+002	2.779653e+000
4.710000000000000e+002	2.780413e+000
4.711000000000000e+002	2.782572e+000
4.711239999998746e+002	2.783170e+000
4.711559999997074e+002	2.784278e+000
4.712000000000000e+002	2.786131e+000
4.712191999998997e+002	2.787002e+000
4.712447999997659e+002	2.787919e+000
4.713000000000000e+002	2.789425e+000
4.713560000070225e+002	2.790041e+000
4.714000000000000e+002	2.790300e+000
4.714448000056179e+002	2.790658e+000
4.715000000000000e+002	2.791477e+000
4.715239999277690e+002	2.791797e+000
4.715559998314609e+002	2.791894e+000
4.716000000000000e+002	2.791679e+000
4.716428571428572e+002	2.791146e+000
4.716857142857143e+002	2.790661e+000
4.717285714285715e+002	2.790227e+000
4.717714285714285e+002	2.789842e+000
4.718142857142857e+002	2.789507e+000
4.718571428571428e+002	2.789221e+000
4.719000000000000e+002	2.788985e+000
4.719560040449372e+002	2.788535e+000
4.720000000000000e+002	2.788056e+000
4.721000000000000e+002	2.786949e+000
4.721239583949313e+002	2.786840e+000
4.721559029215063e+002	2.786899e+000
4.722000000000000e+002	2.787201e+000
4.723000000000000e+002	2.788289e+000
4.724000000000000e+002	2.789562e+000
4.725015020032686e+002	2.790925e+000
4.725155731456588e+002	2.791049e+000
4.725296442880490e+002	2.791152e+000
4.725437154304392e+002	2.791233e+000
4.725577865728294e+002	2.791292e+000
4.725718577152196e+002	2.791330e+000
4.725859288576098e+002	2.791347e+000
4.726000000000000e+002	2.791342e+000
4.727000000000000e+002	2.791185e+000
4.727700000000000e+002	2.791395e+000
4.728000000000000e+002	2.791590e+000
4.728240000000000e+002	2.791641e+000
4.728560000000000e+002	2.791414e+000
4.729000000000000e+002	2.790790e+000
4.729192000000000e+002	2.790435e+000
4.729448000000000e+002	2.790148e+000
4.730000000000000e+002	2.789883e+000
4.730560000000003e+002	2.790253e+000
4.731000000000000e+002	2.790677e+000
4.731192000000002e+002	2.790833e+000
4.731448000000003e+002	2.790879e+000
4.732000000000000e+002	2.790667e+000
4.732239999999970e+002	2.790518e+000
4.732559999999931e+002	2.790530e+000
4.733000000000000e+002	2.790770e+000
4.734000000000000e+002	2.791754e+000
4.734240000000707e+002	2.791840e+000
4.734560000001650e+002	2.791753e+000
4.735000000000000e+002	2.791417e+000
4.735192000000566e+002	2.791263e+000
4.735448000001320e+002	2.791291e+000
4.736000000000000e+002	2.791801e+000
4.736239999983030e+002	2.792143e+000
4.736559999960404e+002	2.792363e+000
4.737000000000000e+002	2.792418e+000
4.737447999968322e+002	2.792045e+000
4.738000000000000e+002	2.791427e+000
4.738560000950325e+002	2.790951e+000
4.739000000000000e+002	2.790789e+000
4.739448000760260e+002	2.790652e+000
4.740000000000000e+002	2.790288e+000
4.740285714285714e+002	2.790042e+000
4.740571428571429e+002	2.789813e+000
4.740857142857143e+002	2.789600e+000
4.741142857142857e+002	2.789404e+000
4.741428571428571e+002	2.789223e+000
4.741714285714286e+002	2.789059e+000
4.742000000000000e+002	2.788911e+000
4.742300000000000e+002	2.788931e+000
4.742700000000000e+002	2.789205e+000
4.743000000000000e+002	2.789545e+000
4.743560000000000e+002	2.790140e+000
4.744000000000000e+002	2.790384e+000
4.744448000000000e+002	2.790589e+000
4.745080000000000e+002	2.791118e+000
4.746000000000000e+002	2.792444e+000
4.746448000000003e+002	2.792998e+000
4.747000000000000e+002	2.793383e+000
4.748000000000000e+002	2.793581e+000
4.748447999999945e+002	2.793506e+000
4.749000000000000e+002	2.793209e+000
4.750000000000000e+002	2.792492e+000
4.750448000001320e+002	2.792392e+000
4.751000000000000e+002	2.792500e+000
4.751559999960404e+002	2.792570e+000
4.752000000000000e+002	2.792451e+000
4.754000000000000e+002	2.791615e+000
